               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.035077,            0.082252,            0.010084,             0.86881,             0.90842,             0.95191,             0.56514,            0.034696,             0.17612,            0.014614,            0.004951,            0.004951,            0.004951
                  53,            0.034094,            0.082589,            0.010017,             0.87947,             0.90587,              0.9465,             0.53829,            0.037881,             0.18439,            0.014578,            0.004852,            0.004852,            0.004852
                  54,            0.034953,            0.082289,           0.0099057,             0.89963,              0.8854,             0.94735,             0.57855,            0.033888,              0.1755,            0.014307,            0.004753,            0.004753,            0.004753
                  55,            0.035229,            0.082472,           0.0092933,             0.88696,             0.88269,             0.94024,             0.53854,            0.037228,             0.18128,            0.013782,            0.004654,            0.004654,            0.004654
                  56,            0.034084,             0.08261,            0.009617,             0.79555,             0.85758,             0.91518,             0.53675,            0.037202,              0.1805,            0.013816,            0.004555,            0.004555,            0.004555
                  57,            0.035707,            0.077909,            0.010237,             0.85853,             0.91861,             0.93901,             0.56561,            0.034664,              0.1771,            0.014554,            0.004456,            0.004456,            0.004456
                  58,            0.034519,            0.082227,            0.010288,             0.85615,             0.89703,             0.93987,             0.55598,            0.036583,             0.17762,            0.014498,            0.004357,            0.004357,            0.004357
                  59,            0.034991,            0.082333,            0.010638,             0.87162,             0.89463,             0.93742,              0.5645,            0.033183,             0.17621,            0.013933,            0.004258,            0.004258,            0.004258
                  60,            0.033626,            0.081067,           0.0096707,             0.89054,             0.90183,             0.94044,             0.56721,            0.035237,              0.1793,            0.013625,            0.004159,            0.004159,            0.004159
                  61,            0.032323,             0.07973,            0.010438,             0.89663,              0.8968,             0.94164,             0.55937,            0.035544,             0.18082,            0.013607,             0.00406,             0.00406,             0.00406
                  62,            0.033617,            0.076595,           0.0095377,             0.89776,             0.90599,             0.94584,             0.57707,            0.033783,             0.17927,            0.013284,            0.003961,            0.003961,            0.003961
                  63,            0.033047,            0.078531,            0.010876,             0.87221,             0.91728,              0.9445,             0.56576,            0.034893,             0.18323,             0.01369,            0.003862,            0.003862,            0.003862
                  64,            0.032478,            0.079219,           0.0097223,              0.8895,             0.89757,             0.94594,             0.58112,             0.03353,             0.17859,             0.01379,            0.003763,            0.003763,            0.003763
                  65,            0.033328,             0.07483,            0.010076,             0.86901,             0.90869,             0.94889,             0.57052,            0.034135,             0.18305,            0.014157,            0.003664,            0.003664,            0.003664
                  66,            0.032362,             0.08009,            0.010167,             0.89139,             0.91717,             0.95544,             0.55226,            0.034799,             0.18278,            0.013117,            0.003565,            0.003565,            0.003565
                  67,            0.033266,            0.082272,           0.0095416,             0.87755,             0.93294,             0.95266,             0.57994,            0.033762,             0.17933,            0.013017,            0.003466,            0.003466,            0.003466
                  68,             0.03268,            0.077582,           0.0099192,             0.89578,             0.91467,             0.95384,             0.55904,            0.035297,             0.18176,            0.013701,            0.003367,            0.003367,            0.003367
                  69,            0.032751,            0.077615,           0.0092731,              0.9015,             0.92342,             0.95512,             0.58251,            0.032772,             0.17973,            0.013306,            0.003268,            0.003268,            0.003268
                  70,            0.032466,            0.076508,           0.0098423,             0.89931,             0.92572,             0.95363,             0.55577,            0.034905,             0.18241,            0.013293,            0.003169,            0.003169,            0.003169
                  71,            0.031602,            0.080405,           0.0095708,             0.87798,             0.93317,             0.95306,             0.57874,             0.03386,             0.18206,            0.013574,             0.00307,             0.00307,             0.00307
                  72,            0.033008,            0.077688,            0.010358,             0.86275,             0.94705,             0.95199,             0.55866,            0.033613,             0.18203,            0.013478,            0.002971,            0.002971,            0.002971
                  73,            0.031168,            0.077193,           0.0091894,             0.87141,             0.94307,             0.95455,             0.57408,            0.034336,             0.18331,            0.013791,            0.002872,            0.002872,            0.002872
                  74,            0.033188,            0.076191,            0.011039,             0.89294,             0.93212,             0.95743,             0.56071,            0.033689,             0.18373,            0.013634,            0.002773,            0.002773,            0.002773
                  75,            0.032396,            0.078779,           0.0090033,             0.88222,             0.91827,             0.95156,              0.5678,            0.034547,             0.18416,            0.013745,            0.002674,            0.002674,            0.002674
                  76,            0.032015,            0.079283,           0.0092422,             0.88829,             0.91306,             0.95131,             0.57393,            0.033697,             0.18278,            0.013572,            0.002575,            0.002575,            0.002575
                  77,            0.032214,            0.081398,           0.0091454,             0.88528,             0.90757,             0.95449,             0.57057,            0.033175,             0.18036,            0.013623,            0.002476,            0.002476,            0.002476
                  78,            0.030852,            0.073369,             0.00888,             0.86406,             0.93306,             0.95452,             0.57493,            0.033695,             0.18285,            0.013354,            0.002377,            0.002377,            0.002377
                  79,            0.031305,            0.074352,           0.0089088,             0.88319,             0.92944,             0.95896,             0.57734,            0.033342,             0.18255,            0.013373,            0.002278,            0.002278,            0.002278
                  80,            0.030545,             0.07512,           0.0093331,             0.90004,              0.9189,             0.95646,             0.57387,            0.034134,             0.18412,             0.01311,            0.002179,            0.002179,            0.002179
                  81,            0.031415,            0.076468,           0.0089765,             0.90418,             0.91542,             0.95635,             0.58037,            0.032936,             0.18217,            0.013154,             0.00208,             0.00208,             0.00208
                  82,            0.030747,             0.07672,           0.0091172,             0.88201,             0.92764,             0.95657,             0.57914,            0.033364,             0.18605,            0.013186,            0.001981,            0.001981,            0.001981
                  83,             0.03135,            0.078059,           0.0093638,             0.88859,             0.92615,             0.95633,              0.5769,            0.032985,             0.18383,            0.013341,            0.001882,            0.001882,            0.001882
                  84,            0.030655,            0.077639,           0.0087856,              0.8922,             0.92356,             0.95575,             0.57588,            0.033076,             0.18375,            0.013579,            0.001783,            0.001783,            0.001783
                  85,            0.030138,            0.074998,           0.0087817,             0.90453,             0.91206,             0.95772,             0.57813,            0.033002,              0.1834,            0.013262,            0.001684,            0.001684,            0.001684
                  86,            0.031457,            0.082107,            0.010215,              0.9098,             0.91401,             0.95887,             0.58135,            0.032977,             0.18375,            0.012949,            0.001585,            0.001585,            0.001585
                  87,            0.030549,            0.078533,           0.0085525,             0.85924,             0.94481,             0.95803,             0.57299,            0.033335,             0.18507,            0.012621,            0.001486,            0.001486,            0.001486
                  88,            0.029545,            0.075002,           0.0086404,             0.86712,              0.9342,             0.95782,             0.57332,            0.033315,             0.18592,            0.012916,            0.001387,            0.001387,            0.001387
                  89,            0.029272,            0.072216,           0.0078374,             0.85909,             0.94512,             0.95755,             0.56639,            0.033303,             0.18558,            0.012778,            0.001288,            0.001288,            0.001288
                  90,            0.029847,            0.070687,           0.0094023,             0.84886,             0.95094,             0.95891,              0.5761,            0.033202,             0.18475,            0.012924,            0.001189,            0.001189,            0.001189
                  91,             0.02948,            0.072496,           0.0086229,             0.86765,             0.93302,             0.96157,             0.57868,            0.033093,             0.18391,             0.01276,             0.00109,             0.00109,             0.00109
                  92,            0.029462,            0.073997,           0.0081218,             0.84568,             0.94622,             0.95819,              0.5709,             0.03316,             0.18344,            0.012829,            0.000991,            0.000991,            0.000991
                  93,            0.029481,            0.075322,           0.0088153,             0.89475,                0.92,             0.95884,             0.57663,            0.033103,             0.18304,            0.012678,            0.000892,            0.000892,            0.000892
                  94,            0.030181,            0.074867,           0.0091572,             0.89229,              0.9224,             0.95813,             0.57056,            0.032985,             0.18307,            0.012517,            0.000793,            0.000793,            0.000793
                  95,             0.03037,            0.077184,           0.0084276,             0.89115,             0.92809,             0.95588,             0.57528,            0.032941,             0.18266,            0.012897,            0.000694,            0.000694,            0.000694
                  96,            0.029004,            0.073549,            0.008569,             0.89119,             0.92622,             0.95612,             0.57455,            0.032925,             0.18219,             0.01298,            0.000595,            0.000595,            0.000595
                  97,            0.029239,            0.076408,           0.0078009,             0.87968,              0.9226,             0.95635,             0.57572,            0.032806,              0.1815,            0.012915,            0.000496,            0.000496,            0.000496
                  98,            0.030115,            0.079247,            0.009068,             0.89559,             0.91337,             0.95637,             0.58151,            0.032806,             0.18187,            0.012821,            0.000397,            0.000397,            0.000397
                  99,            0.029333,            0.073961,           0.0088294,             0.89069,             0.91893,             0.95472,             0.58368,            0.032743,             0.18167,            0.012831,            0.000298,            0.000298,            0.000298
