               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.037841,            0.089397,            0.031163,             0.65171,             0.67185,             0.79164,             0.43536,            0.036434,             0.17174,            0.029588,            0.006139,            0.006139,            0.006139
                 158,            0.040844,            0.080095,            0.031221,             0.69737,             0.65077,             0.77554,             0.42911,            0.036934,             0.17321,            0.029702,           0.0061142,           0.0061142,           0.0061142
                 159,            0.039594,            0.085439,             0.03048,             0.67563,             0.66346,              0.7808,             0.41405,            0.039639,             0.17961,            0.029681,           0.0060895,           0.0060895,           0.0060895
                 160,            0.040928,            0.090471,             0.03093,             0.71182,             0.66738,             0.79659,             0.46905,            0.034186,             0.17289,            0.029469,           0.0060647,           0.0060647,           0.0060647
                 161,            0.038556,            0.087207,             0.02965,             0.66198,             0.67549,             0.78841,              0.4229,            0.038956,             0.17918,            0.028644,             0.00604,             0.00604,             0.00604
                 162,            0.040149,            0.086303,            0.030272,             0.69563,             0.68058,              0.8215,             0.42424,            0.038678,             0.17531,            0.028126,           0.0060152,           0.0060152,           0.0060152
                 163,            0.041467,            0.086824,             0.03056,             0.74872,             0.68823,             0.82307,             0.48568,            0.034514,             0.17371,             0.02791,           0.0059905,           0.0059905,           0.0059905
                 164,            0.038689,            0.086563,            0.031512,             0.69433,             0.69619,             0.82385,              0.4394,            0.038592,             0.17538,            0.028137,           0.0059658,           0.0059658,           0.0059658
                 165,            0.040084,             0.08546,            0.029469,             0.66514,             0.69776,             0.82232,             0.47264,            0.033881,             0.17246,            0.028222,            0.005941,            0.005941,            0.005941
                 166,            0.039567,            0.085775,            0.030651,             0.73092,             0.67304,             0.81998,             0.46002,            0.038317,             0.17678,            0.028316,           0.0059163,           0.0059163,           0.0059163
                 167,            0.039254,            0.082986,            0.029663,             0.70085,             0.68271,             0.81593,             0.47616,            0.037019,             0.17449,            0.028397,           0.0058915,           0.0058915,           0.0058915
                 168,            0.041269,            0.087246,             0.02935,             0.74302,             0.68386,             0.82146,             0.46396,             0.03562,             0.17419,             0.02828,           0.0058668,           0.0058668,           0.0058668
                 169,            0.038584,            0.085284,            0.029639,             0.73095,             0.69397,             0.82564,              0.4742,            0.036092,             0.17314,            0.027925,            0.005842,            0.005842,            0.005842
                 170,            0.040225,            0.088265,            0.029614,             0.73701,             0.70293,             0.82403,             0.48428,            0.035445,             0.17501,            0.027895,           0.0058173,           0.0058173,           0.0058173
                 171,            0.039187,            0.083594,            0.028601,              0.7137,             0.71953,             0.82317,             0.47247,            0.037108,             0.17577,            0.028104,           0.0057925,           0.0057925,           0.0057925
                 172,            0.038683,            0.085124,            0.027924,             0.72578,             0.71348,             0.81733,             0.44042,            0.040068,             0.17569,            0.027981,           0.0057678,           0.0057678,           0.0057678
                 173,            0.040902,             0.08631,            0.029108,             0.71529,             0.72568,             0.82508,             0.47345,            0.034381,             0.17318,            0.027799,            0.005743,            0.005743,            0.005743
                 174,            0.036279,            0.082928,            0.028348,              0.7333,             0.70718,             0.83455,              0.5011,            0.034358,             0.17297,            0.027563,           0.0057183,           0.0057183,           0.0057183
                 175,            0.038514,            0.083912,             0.02839,             0.75447,              0.7048,              0.8334,              0.4813,            0.035722,             0.17458,            0.027533,           0.0056935,           0.0056935,           0.0056935
                 176,            0.039108,            0.077633,            0.027295,             0.67832,             0.73622,             0.82856,             0.47218,            0.039004,             0.17833,            0.027594,           0.0056688,           0.0056688,           0.0056688
                 177,            0.039222,            0.089528,            0.027794,             0.73174,             0.74209,             0.83631,              0.4814,            0.034436,             0.17597,            0.027836,            0.005644,            0.005644,            0.005644
                 178,             0.03962,            0.087949,            0.029498,             0.71203,              0.7675,             0.83232,             0.47173,            0.036145,             0.17587,            0.027726,           0.0056193,           0.0056193,           0.0056193
                 179,            0.036471,            0.086059,            0.027493,             0.74925,             0.72693,             0.82562,             0.47167,            0.034489,             0.17476,            0.027709,           0.0055945,           0.0055945,           0.0055945
                 180,            0.037412,            0.079835,            0.026461,             0.76459,             0.73236,             0.82742,             0.47868,            0.035041,             0.17424,            0.028097,           0.0055698,           0.0055698,           0.0055698
                 181,            0.037288,            0.087829,            0.026886,             0.72116,             0.72286,             0.82262,              0.4491,            0.036558,             0.17598,            0.027805,            0.005545,            0.005545,            0.005545
                 182,            0.039426,            0.088954,            0.027554,             0.72572,             0.72031,              0.8268,             0.48531,            0.034346,             0.17198,            0.027477,           0.0055202,           0.0055202,           0.0055202
                 183,             0.03918,            0.082393,            0.026663,             0.80609,             0.68613,             0.83167,             0.47149,            0.036032,             0.17443,            0.026997,           0.0054955,           0.0054955,           0.0054955
                 184,            0.037698,            0.086027,            0.026694,              0.5102,             0.84617,              0.8138,             0.45926,            0.037848,             0.17249,            0.026664,           0.0054707,           0.0054707,           0.0054707
                 185,             0.03993,            0.087915,            0.026848,             0.60605,             0.85881,             0.83825,             0.48585,            0.034508,             0.17136,            0.026542,            0.005446,            0.005446,            0.005446
                 186,            0.037084,            0.080695,            0.025446,             0.61757,             0.82555,               0.853,             0.48824,            0.037776,             0.17631,            0.026294,           0.0054212,           0.0054212,           0.0054212
                 187,            0.039414,            0.085052,            0.025402,             0.64286,             0.85214,             0.85138,             0.49754,            0.034554,              0.1702,            0.026085,           0.0053965,           0.0053965,           0.0053965
                 188,            0.039605,            0.087126,            0.026218,             0.56888,             0.86305,             0.82544,              0.4599,            0.036792,             0.17279,            0.026146,           0.0053717,           0.0053717,           0.0053717
                 189,            0.036949,            0.081054,            0.025193,             0.64231,             0.83198,              0.8462,              0.4889,             0.03413,             0.17106,            0.026113,            0.005347,            0.005347,            0.005347
                 190,            0.037451,            0.088615,             0.02515,             0.62211,             0.86198,             0.86289,             0.51215,            0.033325,             0.17177,             0.02594,           0.0053223,           0.0053223,           0.0053223
                 191,             0.03572,            0.079613,            0.024083,             0.63636,               0.852,              0.8441,             0.48853,            0.035016,             0.17151,            0.025958,           0.0052975,           0.0052975,           0.0052975
                 192,            0.037459,            0.083661,            0.024836,             0.62135,             0.86223,             0.84006,             0.49371,            0.034171,             0.17196,            0.025915,           0.0052727,           0.0052727,           0.0052727
                 193,            0.038547,            0.079471,             0.02455,             0.63939,             0.84861,             0.83782,             0.47882,            0.036119,             0.17204,            0.025488,            0.005248,            0.005248,            0.005248
                 194,            0.038102,            0.083767,            0.026098,             0.65594,             0.85177,             0.86812,             0.46859,            0.037318,             0.17298,            0.024107,           0.0052233,           0.0052233,           0.0052233
                 195,            0.039577,            0.082858,            0.023825,             0.65333,             0.84844,             0.85697,             0.50144,            0.033884,              0.1715,            0.024125,           0.0051985,           0.0051985,           0.0051985
                 196,            0.036545,            0.085768,            0.023436,             0.63144,             0.82727,             0.86162,             0.45466,            0.036872,             0.17264,            0.024326,           0.0051737,           0.0051737,           0.0051737
                 197,            0.037615,            0.080241,            0.022938,             0.63942,             0.84353,             0.86689,             0.51357,            0.034014,             0.17145,            0.024303,            0.005149,            0.005149,            0.005149
                 198,            0.038637,            0.087434,            0.023037,             0.66365,             0.85494,             0.87732,             0.47224,            0.037695,             0.17543,            0.024149,           0.0051243,           0.0051243,           0.0051243
                 199,            0.038541,            0.086073,            0.022563,             0.82685,             0.74427,             0.87426,             0.47732,            0.037629,             0.17551,            0.023674,           0.0050995,           0.0050995,           0.0050995
                 200,            0.040778,            0.085246,            0.024027,             0.66409,             0.88322,             0.86916,             0.51469,            0.034102,             0.17204,            0.023492,           0.0050747,           0.0050747,           0.0050747
                 201,            0.036964,            0.088286,            0.023817,             0.66679,             0.87374,             0.87027,             0.49962,            0.036402,             0.17507,            0.023335,             0.00505,             0.00505,             0.00505
                 202,            0.038478,             0.08027,            0.023036,             0.67498,             0.89379,             0.87836,             0.51159,            0.034325,              0.1721,            0.023363,           0.0050253,           0.0050253,           0.0050253
                 203,            0.038503,            0.087003,            0.022057,             0.66088,             0.89809,             0.87592,             0.50227,            0.037641,             0.17462,            0.023396,           0.0050005,           0.0050005,           0.0050005
                 204,            0.037835,            0.080627,            0.021997,             0.68637,             0.90163,              0.8727,             0.50456,             0.03733,              0.1758,             0.02352,           0.0049758,           0.0049758,           0.0049758
                 205,            0.038632,            0.080711,            0.022933,             0.69366,             0.90665,             0.88283,             0.52063,            0.034135,              0.1725,            0.023718,            0.004951,            0.004951,            0.004951
                 206,            0.035275,            0.084283,            0.021791,             0.68212,             0.88858,             0.88774,             0.53298,            0.034402,             0.17251,            0.023502,           0.0049263,           0.0049263,           0.0049263
                 207,            0.038617,            0.085515,            0.022451,             0.67218,             0.89495,             0.88748,             0.50589,            0.036218,             0.17656,            0.023301,           0.0049015,           0.0049015,           0.0049015
                 208,            0.038039,             0.08211,            0.022079,               0.689,             0.90618,             0.89551,              0.5204,             0.03575,             0.17399,            0.023074,           0.0048768,           0.0048768,           0.0048768
                 209,            0.037033,            0.080322,            0.022229,             0.68804,             0.91337,             0.90043,             0.53502,            0.034148,             0.17435,            0.022734,            0.004852,            0.004852,            0.004852
                 210,            0.038951,            0.085909,              0.0207,             0.67795,             0.90485,             0.90276,             0.53596,             0.03525,              0.1743,            0.022847,           0.0048272,           0.0048272,           0.0048272
                 211,            0.036348,             0.08618,            0.020905,             0.73373,             0.85168,             0.90931,             0.52664,            0.036126,             0.17713,            0.023251,           0.0048025,           0.0048025,           0.0048025
                 212,            0.037525,            0.084005,            0.021587,             0.72799,              0.8899,             0.90045,             0.53817,            0.033838,             0.17198,            0.023494,           0.0047778,           0.0047778,           0.0047778
                 213,            0.034483,            0.080994,            0.020252,             0.71313,             0.90861,             0.89619,             0.52921,             0.03459,             0.17358,             0.02345,            0.004753,            0.004753,            0.004753
                 214,            0.037209,            0.083975,            0.021212,             0.71222,             0.89611,             0.88441,              0.5086,            0.034742,             0.17283,            0.023164,           0.0047283,           0.0047283,           0.0047283
                 215,            0.039562,            0.086084,            0.021573,             0.72525,             0.90868,             0.89112,             0.53182,            0.033695,             0.17231,            0.022977,           0.0047035,           0.0047035,           0.0047035
                 216,            0.034719,            0.081034,            0.020289,             0.73938,             0.87006,             0.88396,             0.51291,            0.035448,             0.17695,            0.022529,           0.0046788,           0.0046788,           0.0046788
                 217,            0.036845,            0.084702,            0.020895,             0.73306,             0.86878,             0.88654,             0.52241,            0.033803,             0.17054,            0.022325,            0.004654,            0.004654,            0.004654
                 218,            0.036406,            0.079603,            0.020148,             0.76816,             0.86882,             0.90067,             0.51384,            0.036399,             0.17733,            0.021664,           0.0046293,           0.0046293,           0.0046293
                 219,            0.037585,            0.085118,            0.020248,             0.74511,             0.89081,             0.89125,             0.52292,            0.034631,             0.17305,            0.021758,           0.0046045,           0.0046045,           0.0046045
                 220,            0.039347,            0.081586,            0.020342,              0.7678,             0.89634,             0.89244,              0.5101,            0.035565,             0.17266,             0.02172,           0.0045798,           0.0045798,           0.0045798
                 221,            0.036517,            0.085675,            0.020409,             0.76458,             0.84726,             0.89116,             0.50994,            0.036055,             0.17141,            0.021445,            0.004555,            0.004555,            0.004555
                 222,             0.03747,            0.083379,            0.019549,             0.73348,             0.88266,             0.90297,             0.52771,            0.034117,             0.17203,            0.021365,           0.0045303,           0.0045303,           0.0045303
                 223,            0.035613,            0.082449,            0.019788,             0.83397,             0.80568,             0.89868,             0.49877,             0.03741,             0.17729,            0.021254,           0.0045055,           0.0045055,           0.0045055
                 224,            0.037554,            0.082787,            0.018262,             0.81863,             0.82334,             0.90769,             0.53429,            0.034825,             0.17672,            0.021278,           0.0044808,           0.0044808,           0.0044808
                 225,            0.037937,            0.083168,            0.019371,             0.82199,             0.82319,             0.91028,             0.51501,            0.035858,             0.17756,            0.021221,            0.004456,            0.004456,            0.004456
                 226,            0.037089,            0.084064,             0.02072,             0.74554,             0.85671,              0.9139,             0.52375,            0.036179,             0.17734,            0.020882,           0.0044313,           0.0044313,           0.0044313
                 227,            0.038368,            0.085942,            0.018681,             0.74838,             0.90964,              0.9157,              0.5328,            0.034811,             0.17568,            0.020899,           0.0044065,           0.0044065,           0.0044065
                 228,            0.034885,            0.079468,            0.017477,             0.75274,             0.86967,             0.90808,             0.52043,            0.037065,             0.17872,            0.021293,           0.0043818,           0.0043818,           0.0043818
                 229,            0.038058,            0.085098,            0.018546,             0.76462,             0.87822,             0.91837,             0.53546,            0.035094,             0.17277,             0.02136,            0.004357,            0.004357,            0.004357
                 230,            0.036613,             0.08327,            0.018473,             0.77848,             0.86863,             0.91707,             0.52767,            0.035728,             0.17559,            0.021309,           0.0043323,           0.0043323,           0.0043323
                 231,            0.035624,            0.082709,             0.01848,             0.79484,             0.88626,             0.91843,             0.53032,            0.035554,             0.17609,            0.020967,           0.0043075,           0.0043075,           0.0043075
                 232,             0.03804,            0.082657,            0.019408,             0.78668,             0.87504,             0.91773,             0.54553,            0.034014,             0.17454,            0.020825,           0.0042828,           0.0042828,           0.0042828
                 233,            0.034445,            0.079326,            0.018653,             0.79649,             0.88691,             0.92213,             0.54199,            0.035162,             0.17703,            0.020763,            0.004258,            0.004258,            0.004258
                 234,            0.036837,            0.078807,             0.01757,             0.79675,             0.89656,             0.92058,             0.54628,            0.035098,             0.17496,            0.020497,           0.0042333,           0.0042333,           0.0042333
                 235,            0.037699,            0.081773,            0.018047,               0.808,             0.89836,             0.91103,             0.52054,            0.036703,             0.17792,            0.020127,           0.0042085,           0.0042085,           0.0042085
                 236,            0.036606,            0.081072,            0.018113,             0.80891,             0.92343,              0.9187,             0.52862,            0.036476,             0.17455,            0.019571,           0.0041837,           0.0041837,           0.0041837
                 237,            0.038438,            0.084934,            0.017809,             0.79537,              0.9203,             0.92543,             0.54933,            0.033744,             0.17318,             0.01947,            0.004159,            0.004159,            0.004159
                 238,            0.034331,            0.081033,            0.016786,             0.82194,             0.89653,             0.92239,             0.54041,            0.034812,             0.17424,            0.019732,           0.0041342,           0.0041342,           0.0041342
                 239,            0.036443,             0.07534,            0.016636,               0.822,             0.88716,             0.92183,             0.53484,            0.035448,             0.17419,            0.019875,           0.0041095,           0.0041095,           0.0041095
                 240,            0.036851,            0.081615,             0.01699,              0.7918,             0.87833,             0.91576,             0.51908,            0.035035,             0.17506,            0.020076,           0.0040847,           0.0040847,           0.0040847
                 241,            0.036243,            0.081514,            0.017167,             0.79312,             0.87497,             0.91494,             0.54418,             0.03423,             0.17357,             0.01995,             0.00406,             0.00406,             0.00406
                 242,            0.036701,            0.081587,             0.01705,              0.8104,             0.89876,             0.92275,             0.52663,             0.03503,             0.17485,            0.019858,           0.0040352,           0.0040352,           0.0040352
                 243,            0.035509,            0.079779,            0.016558,             0.81132,             0.91058,             0.92785,             0.54671,            0.034809,             0.17402,            0.019515,           0.0040105,           0.0040105,           0.0040105
                 244,              0.0365,            0.082773,            0.016798,             0.81503,              0.8999,             0.92601,             0.54537,            0.034593,             0.17248,            0.019487,           0.0039857,           0.0039857,           0.0039857
                 245,            0.036473,            0.077766,             0.01682,             0.83892,             0.86203,             0.93103,             0.52987,            0.036064,             0.17571,            0.019229,            0.003961,            0.003961,            0.003961
                 246,            0.036002,            0.077478,            0.015855,             0.80335,              0.9077,             0.93088,             0.55595,            0.033418,             0.17355,            0.019117,           0.0039362,           0.0039362,           0.0039362
                 247,            0.036224,            0.082763,            0.016129,              0.8081,             0.88903,             0.93155,             0.55065,            0.034983,             0.17592,             0.01937,           0.0039115,           0.0039115,           0.0039115
                 248,            0.034983,            0.080872,            0.015879,             0.83406,             0.89401,             0.93484,             0.55287,            0.033735,             0.17717,            0.019082,           0.0038867,           0.0038867,           0.0038867
                 249,            0.035714,            0.080486,            0.015627,             0.85236,             0.90276,             0.93688,             0.54029,            0.034478,             0.17618,            0.018842,            0.003862,            0.003862,            0.003862
                 250,            0.036304,            0.079493,            0.017021,             0.83396,             0.92091,             0.93945,             0.55484,            0.034593,             0.17959,            0.018605,           0.0038372,           0.0038372,           0.0038372
                 251,            0.036227,            0.084575,            0.017351,             0.82925,             0.89592,             0.93321,             0.56266,            0.033372,             0.17547,            0.018553,           0.0038125,           0.0038125,           0.0038125
                 252,            0.036112,            0.078473,            0.015205,             0.82785,             0.89272,              0.9383,             0.55349,            0.034785,             0.17647,            0.018228,           0.0037878,           0.0037878,           0.0037878
                 253,            0.035355,            0.082325,             0.01642,              0.8337,             0.91703,             0.94352,             0.55665,             0.03467,             0.17828,            0.018614,            0.003763,            0.003763,            0.003763
                 254,            0.036546,            0.081782,            0.016542,             0.83189,             0.91001,             0.94399,             0.57932,            0.033026,             0.17332,            0.018687,           0.0037383,           0.0037383,           0.0037383
                 255,             0.03538,            0.082245,             0.01531,             0.85582,             0.93237,             0.95155,             0.56567,            0.034602,             0.17689,            0.018293,           0.0037135,           0.0037135,           0.0037135
                 256,            0.035609,            0.078199,            0.016141,             0.83557,             0.92449,             0.94756,             0.57308,            0.033182,             0.17465,            0.017976,           0.0036888,           0.0036888,           0.0036888
                 257,             0.03529,            0.081224,            0.015764,             0.84746,             0.90505,              0.9377,             0.55688,            0.035565,             0.17932,            0.017838,            0.003664,            0.003664,            0.003664
                 258,            0.035279,            0.081282,            0.015721,             0.86688,             0.90185,             0.94404,              0.5606,            0.035056,             0.17545,            0.017949,           0.0036393,           0.0036393,           0.0036393
                 259,            0.036849,            0.080753,            0.014836,             0.85124,             0.90698,             0.94701,             0.55214,            0.034055,             0.17516,            0.017802,           0.0036145,           0.0036145,           0.0036145
                 260,            0.034868,            0.076706,            0.015334,             0.84377,             0.91819,             0.94973,                0.56,            0.035278,             0.17643,            0.018119,           0.0035898,           0.0035898,           0.0035898
                 261,            0.034974,            0.082273,            0.016488,             0.85169,             0.91361,             0.94773,              0.5679,            0.033342,             0.17425,            0.018027,            0.003565,            0.003565,            0.003565
                 262,            0.035832,            0.078353,            0.015656,             0.84303,             0.88944,             0.94464,             0.54314,            0.035789,             0.17628,            0.018647,           0.0035403,           0.0035403,           0.0035403
                 263,            0.035722,            0.079527,            0.014318,             0.84642,             0.89357,             0.94084,             0.53443,            0.034928,             0.17504,            0.017783,           0.0035155,           0.0035155,           0.0035155
                 264,             0.03598,            0.081971,            0.015119,             0.85081,             0.89085,             0.94728,             0.56739,            0.033522,             0.17507,              0.0175,           0.0034908,           0.0034908,           0.0034908
                 265,            0.033525,            0.078198,            0.015187,             0.85831,             0.90092,             0.95069,             0.55599,             0.03402,             0.17648,              0.0169,            0.003466,            0.003466,            0.003466
                 266,            0.035459,            0.084486,            0.014932,             0.87341,             0.86857,             0.94373,             0.55984,            0.034118,             0.17597,            0.017027,           0.0034413,           0.0034413,           0.0034413
                 267,            0.036878,            0.080939,            0.015712,             0.87946,             0.90241,             0.94994,             0.54926,            0.035134,             0.17709,               0.017,           0.0034165,           0.0034165,           0.0034165
                 268,            0.035027,            0.082279,            0.014931,              0.8599,             0.90738,             0.94339,              0.5222,            0.036082,             0.17903,            0.016992,           0.0033918,           0.0033918,           0.0033918
                 269,            0.038185,            0.085837,            0.016201,             0.84974,              0.9141,             0.93959,             0.56077,             0.03358,             0.17691,            0.016958,            0.003367,            0.003367,            0.003367
                 270,            0.033044,             0.07861,            0.014624,             0.85872,             0.91491,             0.94275,              0.5416,            0.034846,             0.17739,            0.017268,           0.0033423,           0.0033423,           0.0033423
                 271,            0.035089,            0.079082,            0.014426,             0.85787,             0.91831,             0.93981,             0.55101,            0.034147,             0.17805,            0.017172,           0.0033175,           0.0033175,           0.0033175
                 272,            0.036253,            0.080153,            0.014762,             0.85242,              0.9088,             0.94214,             0.53632,            0.036093,             0.17913,            0.017306,           0.0032928,           0.0032928,           0.0032928
                 273,             0.03507,            0.078555,            0.015039,             0.84702,             0.93854,             0.94227,             0.56748,            0.033421,             0.17572,            0.016991,            0.003268,            0.003268,            0.003268
                 274,             0.03491,            0.081754,            0.015206,             0.85345,             0.93029,              0.9408,             0.53922,            0.035119,             0.17905,            0.016819,           0.0032433,           0.0032433,           0.0032433
                 275,            0.033408,            0.076614,            0.013933,             0.85424,             0.91793,             0.94069,             0.53993,             0.03496,             0.17742,            0.016916,           0.0032185,           0.0032185,           0.0032185
                 276,            0.035377,            0.084503,            0.013803,             0.85511,             0.91106,             0.93995,             0.55601,            0.033887,             0.17769,             0.01676,           0.0031938,           0.0031938,           0.0031938
                 277,            0.034961,            0.080663,            0.014292,             0.84415,             0.91262,             0.94247,             0.54433,            0.035194,             0.17806,            0.016972,            0.003169,            0.003169,            0.003169
                 278,            0.034698,            0.082215,            0.014903,             0.83502,             0.94219,             0.94384,             0.56581,            0.033186,              0.1771,            0.017146,           0.0031443,           0.0031443,           0.0031443
                 279,             0.03534,             0.08658,             0.01418,             0.85499,             0.90864,             0.94048,             0.54764,            0.034493,             0.17734,            0.017273,           0.0031195,           0.0031195,           0.0031195
                 280,            0.033755,            0.080268,              0.0124,             0.85968,             0.90512,             0.94453,             0.54803,            0.035629,             0.18008,             0.01666,           0.0030948,           0.0030948,           0.0030948
                 281,            0.036091,             0.08524,            0.013848,             0.86375,             0.89942,             0.94086,             0.56661,            0.033463,             0.17602,              0.0165,             0.00307,             0.00307,             0.00307
                 282,            0.034694,            0.080694,            0.013047,             0.85038,             0.92218,             0.94931,             0.54385,            0.036521,             0.17834,            0.016481,           0.0030452,           0.0030452,           0.0030452
                 283,            0.035248,            0.079195,            0.013259,             0.85462,             0.92661,             0.94956,             0.56242,            0.033904,             0.17663,            0.016338,           0.0030205,           0.0030205,           0.0030205
                 284,             0.03413,            0.079603,            0.012829,             0.84329,             0.92404,             0.94972,             0.55022,            0.034824,             0.17769,             0.01631,           0.0029957,           0.0029957,           0.0029957
                 285,            0.035109,            0.075075,            0.014285,             0.84994,             0.91937,             0.94997,             0.56079,            0.034931,             0.17838,            0.015767,            0.002971,            0.002971,            0.002971
                 286,            0.034752,             0.08287,            0.012275,             0.86357,             0.89688,             0.94624,             0.56837,            0.033854,             0.17816,            0.015148,           0.0029462,           0.0029462,           0.0029462
                 287,             0.03319,            0.079586,            0.013784,             0.89266,             0.88721,             0.95367,              0.5546,            0.035267,             0.17805,            0.014435,           0.0029215,           0.0029215,           0.0029215
                 288,            0.034585,            0.076414,            0.013198,             0.86188,             0.92721,             0.95634,             0.57311,            0.033592,             0.17716,            0.014205,           0.0028967,           0.0028967,           0.0028967
                 289,            0.034686,            0.079741,            0.013856,              0.8756,             0.92854,             0.96006,             0.55198,            0.034997,             0.18203,            0.014176,            0.002872,            0.002872,            0.002872
                 290,            0.033489,             0.07409,            0.012945,             0.88674,             0.89489,             0.95862,             0.56539,            0.034762,             0.17995,             0.01419,           0.0028472,           0.0028472,           0.0028472
                 291,            0.034904,            0.084986,             0.01433,             0.87552,             0.91607,             0.95853,             0.58094,            0.033223,              0.1782,            0.014327,           0.0028225,           0.0028225,           0.0028225
                 292,            0.033026,            0.079919,            0.013356,             0.88416,             0.88863,             0.95425,             0.57099,             0.03449,             0.18046,            0.014981,           0.0027977,           0.0027977,           0.0027977
                 293,             0.03435,            0.080979,            0.014262,              0.8557,             0.92502,              0.9548,             0.57041,            0.033505,             0.17766,            0.014874,            0.002773,            0.002773,            0.002773
                 294,            0.034311,             0.08191,            0.013166,             0.86659,             0.90428,             0.95507,              0.5711,            0.034687,             0.17928,            0.014658,           0.0027482,           0.0027482,           0.0027482
                 295,            0.033987,            0.080325,            0.012389,             0.85935,             0.92167,              0.9534,             0.57372,             0.03448,             0.17764,            0.014875,           0.0027235,           0.0027235,           0.0027235
                 296,            0.034699,            0.080138,            0.013355,             0.85021,             0.94293,             0.95211,             0.58387,            0.033097,             0.17599,            0.014894,           0.0026987,           0.0026987,           0.0026987
                 297,            0.032315,            0.077178,            0.012261,             0.88341,             0.93065,             0.95218,             0.57281,            0.034127,             0.17817,            0.015241,            0.002674,            0.002674,            0.002674
                 298,            0.033077,            0.079387,            0.012286,             0.88893,             0.91912,             0.94986,             0.58015,            0.033318,             0.17747,            0.015046,           0.0026492,           0.0026492,           0.0026492
                 299,            0.034823,            0.080614,            0.013909,             0.90042,             0.91776,             0.95001,             0.57343,             0.03369,             0.17727,            0.014734,           0.0026245,           0.0026245,           0.0026245
                 300,            0.033511,            0.079024,            0.013004,             0.86921,             0.92456,             0.95346,             0.58267,            0.033812,             0.17641,            0.014936,           0.0025997,           0.0025997,           0.0025997
                 301,            0.033245,            0.077513,            0.011651,             0.88005,               0.921,              0.9555,             0.57987,             0.03321,             0.17545,            0.014854,            0.002575,            0.002575,            0.002575
                 302,            0.032911,            0.081615,            0.012269,             0.93145,             0.87889,             0.95737,             0.56575,            0.034834,             0.17784,            0.014881,           0.0025503,           0.0025503,           0.0025503
                 303,            0.034381,            0.082555,             0.01218,             0.88684,             0.88454,             0.95636,             0.58839,            0.032652,             0.17491,            0.015023,           0.0025255,           0.0025255,           0.0025255
                 304,            0.033576,            0.079143,            0.013315,             0.85898,             0.90621,             0.94968,              0.5696,             0.03335,             0.17476,            0.015304,           0.0025008,           0.0025008,           0.0025008
                 305,            0.033003,            0.075441,            0.012681,             0.85712,             0.90028,             0.95233,             0.57709,            0.033371,             0.17563,            0.015216,            0.002476,            0.002476,            0.002476
                 306,            0.033326,            0.076114,            0.011593,             0.83154,             0.93688,             0.95385,             0.57455,            0.033752,             0.17709,             0.01488,           0.0024513,           0.0024513,           0.0024513
                 307,            0.033711,            0.078266,            0.012686,             0.82949,             0.93952,             0.95434,             0.57901,            0.033395,             0.17665,            0.014579,           0.0024265,           0.0024265,           0.0024265
                 308,              0.0339,            0.080386,            0.013166,             0.83396,             0.92957,             0.95479,             0.57556,             0.03343,             0.17785,            0.014639,           0.0024018,           0.0024018,           0.0024018
                 309,            0.033366,            0.078418,            0.012932,             0.83127,             0.92903,             0.95548,             0.56494,             0.03441,             0.17906,            0.014946,            0.002377,            0.002377,            0.002377
                 310,            0.033872,            0.077772,             0.01273,             0.82692,             0.93777,             0.95137,             0.57161,              0.0336,             0.17869,            0.014578,           0.0023523,           0.0023523,           0.0023523
                 311,            0.034488,             0.08173,            0.012298,             0.87908,             0.91217,             0.95566,             0.57038,             0.03394,             0.17801,            0.013921,           0.0023275,           0.0023275,           0.0023275
                 312,            0.032765,            0.078748,            0.011574,             0.87163,              0.9131,             0.95578,             0.58052,            0.033655,             0.17681,            0.013704,           0.0023028,           0.0023028,           0.0023028
                 313,            0.034757,            0.079618,            0.012601,              0.8741,             0.90955,             0.95492,             0.57254,            0.033378,              0.1767,            0.013732,            0.002278,            0.002278,            0.002278
                 314,             0.03206,             0.07439,            0.012286,             0.84379,             0.94004,             0.95276,             0.58026,            0.033427,             0.17708,            0.014065,           0.0022533,           0.0022533,           0.0022533
                 315,            0.033968,            0.074577,            0.012941,              0.8461,             0.93061,             0.95092,             0.57959,             0.03315,             0.17728,            0.013992,           0.0022285,           0.0022285,           0.0022285
                 316,            0.033968,            0.080716,            0.012477,             0.83923,             0.93181,             0.95361,             0.58552,            0.033539,             0.17787,            0.014092,           0.0022038,           0.0022038,           0.0022038
                 317,            0.031826,            0.072712,             0.01184,             0.84369,             0.93977,             0.95441,             0.58517,             0.03295,             0.17662,            0.013927,            0.002179,            0.002179,            0.002179
                 318,            0.032622,            0.077786,            0.012002,             0.85394,             0.93319,             0.95329,             0.57637,            0.033734,             0.17756,            0.013799,           0.0021543,           0.0021543,           0.0021543
                 319,            0.032545,            0.075779,            0.012262,              0.8543,             0.93366,              0.9542,             0.57941,            0.033606,             0.17799,            0.013882,           0.0021295,           0.0021295,           0.0021295
                 320,            0.033862,            0.078271,            0.011998,             0.85837,             0.92073,             0.95207,             0.58089,            0.033216,             0.17677,            0.014144,           0.0021048,           0.0021048,           0.0021048
